State, County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad,Pop 2000,Total per capita,Commercial per capita,Industrial per capita,Residential per capita,Electricity Prod per capita,Onroad per capita,Cement per capita,Aircraft per capita,Unknown per capita,Nonroad per capita,Transport per capita
NE,Merrick,31121,0.034472179,0.001399969,0.00582922,0.003504663,0,0.013063979,0,0.000438537,0.001102343,0.009133469,8204,4.201874551,0.170644706,0.710533842,0.427189503,0,1.592391419,0,0.05345399,0.134366494,1.113294597,2.8935065
NE,Morrill,31123,0.023485793,0.000546183,0.000854017,0.002525959,0,0.014060589,0,0,0,0.005499046,5440,4.317241362,0.100401209,0.156988406,0.464330685,0,2.584667108,0,0,0,1.010853955,3.595521063
NE,Nance,31125,0.012212421,0.000375874,0,0.001739874,0,0.006066913,0,0,0,0.004029761,4038,3.024373737,0.093084265,0,0.430875116,0,1.502454843,0,0,0,0.997959514,2.500414357
NE,Nemaha,31127,0.02823361,0.001081077,0.006478917,0.003463057,0,0.010737252,0,2.96515E-05,7.45347E-05,0.006369121,7576,3.726717205,0.142697572,0.85518964,0.457108851,0,1.417271912,0,0.003913875,0.009838265,0.840697089,2.271721141
NE,Nuckolls,31129,0.01886586,0.001009627,0.00011247,0.00280944,0,0.007513349,0,0.000157815,0.000396697,0.006866462,5057,3.730642763,0.199649423,0.022240473,0.555554666,0,1.485732434,0,0.031207309,0.07844509,1.357813368,2.953198201
NE,Otoe,31131,1.111091425,0.002527643,0.025440173,0.007183133,1.039169882,0.025984848,0,0.000485071,0.001219318,0.009081358,15396,72.16753865,0.164175291,1.652388477,0.466558361,67.49609523,1.687766159,0,0.031506332,0.079197037,0.589851761,2.38832129
NE,Pawnee,31133,0.012838891,0.000293531,0.002045966,0.001591185,0,0.004699594,0,7.88003E-05,0.000198081,0.003931734,3087,4.159018949,0.095086183,0.662768512,0.515447186,0,1.522382141,0,0.025526505,0.064166083,1.273642339,2.885717068
NE,Perkins,31135,0.017203446,0.000576722,0.000230514,0.001418629,0,0.004755089,0,0.000420841,0.001057863,0.008743788,3200,5.376076725,0.180225755,0.072035718,0.443321441,0,1.485965189,0,0.1315128,0.330582067,2.732433756,4.680493812
NE,Phelps,31137,0.046111701,0.002293097,0.013757484,0.004361744,8.70358E-06,0.013651096,0,0.000683867,0.001719024,0.009636687,9747,4.730860928,0.235261795,1.411458262,0.447496036,0.00089295,1.400543363,0,0.070161748,0.176364418,0.988682356,2.635751885
NE,Pierce,31139,0.034826762,0.001304135,0.000737646,0.003693988,3.43578E-06,0.020851452,0,0,0,0.008236104,7857,4.432577537,0.165983879,0.093883894,0.470152478,0.000437289,2.653869464,0,0,0,1.048250534,3.702119998
NE,Platte,31141,0.142816263,0.006909114,0.067748988,0.008849205,0,0.038963885,0,0.001388208,0.003489515,0.015467348,31662,4.510651991,0.218214701,2.139757064,0.279489776,0,1.23061983,0,0.04384461,0.110211457,0.488514552,1.873190449
NE,Polk,31143,0.025885842,0.000899118,0.00067482,0.002649713,0,0.014664654,0,0,0,0.006997536,5639,4.590502252,0.159446393,0.119670233,0.469890656,0,2.600577073,0,0,0,1.240917898,3.84149497
NE,Red Willow,31145,0.037917388,0.002848201,0.007559504,0.005606698,0.000315713,0.013433971,0,0.00082856,0.002082737,0.005242005,11448,3.312140778,0.248794618,0.660333998,0.489753458,0.027578028,1.173477551,0,0.072375921,0.181930193,0.45789701,1.885680676
NE,Richardson,31147,0.034353583,0.001415814,0.005014743,0.0050115,0,0.013304761,0,0.000732093,0.001840251,0.007034421,9531,3.604404891,0.148548297,0.526150751,0.525810474,0,1.395945996,0,0.076811786,0.193080609,0.738056978,2.403895369
NE,Rock,31149,0.010269882,0.0002989,0.00011247,0.000721402,0,0.004554152,0,0.000157815,0.000396697,0.004028445,1756,5.848452276,0.170216453,0.064049017,0.410821435,0,2.593480642,0,0.089872073,0.225909351,2.294103306,5.203365372
NE,Saline,31151,0.094011089,0.002345433,0.058234642,0.005827193,0,0.012964977,0,0.001325365,0.003331547,0.009981932,13843,6.791236675,0.16943096,4.206793461,0.420948741,0,0.936572791,0,0.095742647,0.240666551,0.721081524,1.994063513
NE,Sarpy,31153,0.311144242,0.019453019,0.050129905,0.04999873,0.016694221,0.153358517,0,0,0,0.02150985,122595,2.537984764,0.1586771,0.408906606,0.407836616,0.136173748,1.250936148,0,0,0,0.175454546,1.426390693
NE,Saunders,31155,0.087347747,0.001940657,0.016784021,0.008170739,0,0.042693865,0,0.001157313,0.002909119,0.013692034,19830,4.404828402,0.097864703,0.846395398,0.412039274,0,2.152993695,0,0.058361706,0.146702918,0.690470707,3.048529027
NE,Scotts Bluff,31157,0.175334767,0.009154633,0.014349515,0.016406722,0.065515367,0.045897288,0,0.004303865,0.010818558,0.008888819,36951,4.745061481,0.247750607,0.388339017,0.444012934,1.773033659,1.242112191,0,0.116474938,0.29278121,0.240556923,1.891925263
NE,Seward,31159,0.082975852,0.003416419,0.012532248,0.007017865,0,0.048031804,0,0.000435457,0.001094599,0.01044746,16496,5.030058939,0.207105911,0.759714382,0.42542827,0,2.911724303,0,0.026397731,0.066355417,0.633332925,3.637810376
NE,Sheridan,31161,0.028338475,0.000979607,0.00011247,0.002920701,0,0.016119216,0,0.000420626,0.001057323,0.006728532,6198,4.572196649,0.158052034,0.018146188,0.471232886,0,2.600712451,0,0.067864834,0.170590959,1.085597297,3.924765541
NE,Sherman,31163,0.01536947,0.000378248,0.00067482,0.001560611,0,0.008431962,0,0.000166404,0.000418286,0.003739138,3318,4.632148944,0.113998891,0.203381689,0.470346878,0,2.541278509,0,0.050151884,0.126065822,1.126925271,3.844421485
NE,Sioux,31165,0.007486337,4.20689E-05,0,0.00078266,0,0.003788986,0,0,0,0.002872623,1475,5.075482878,0.028521285,0,0.530616821,0,2.568803849,0,0,0,1.947540924,4.516344772
NE,Stanton,31167,0.021894994,0.00025643,0.001093784,0.002604699,0,0.01288987,0,0,0,0.005050211,6455,3.391943276,0.039725785,0.169447581,0.403516526,0,1.996881476,0,0,0,0.782371907,2.779253383
NE,Thayer,31169,0.034431249,0.001089579,0.004690966,0.003112657,0.000355818,0.015126219,0,0.000277642,0.000697902,0.009080467,6055,5.686416024,0.179947025,0.774726004,0.514063844,0.058764293,2.498136904,0,0.04585328,0.11526047,1.499664204,4.158914857
NE,Thomas,31171,0.005996073,0.00010312,0.00011247,0.000435819,0,0.001350173,0,0.000995013,0.002501152,0.000498326,729,8.22506547,0.141454259,0.154279937,0.597831525,0,1.852088864,0,1.364900991,3.430934945,0.683574948,7.331499749
NE,Thurston,31173,0.032774752,0.000950463,0.002766172,0.002973265,0,0.019134781,0,0.000289865,0.000728629,0.005931578,7171,4.570457723,0.132542565,0.385744188,0.414623435,0,2.668356082,0,0.04042183,0.101607773,0.827161849,3.637547535
NE,Valley,31175,0.015393718,0.000884892,0.00067482,0.002050822,0,0.007049276,0,0.000289221,0.00072701,0.003717677,4647,3.312614209,0.190422185,0.145216364,0.441321725,0,1.516952111,0,0.062238176,0.156447126,0.800016522,2.535653934
NE,Washington,31177,0.081409976,0.003776172,0.020747867,0.007929133,0,0.035266785,0,0.001513739,0.003805062,0.008371218,18780,4.334929487,0.201074101,1.104785257,0.422211544,0,1.877890592,0,0.080603789,0.202612454,0.445751749,2.606858585
NE,Wayne,31179,0.044438053,0.001685275,0.019436562,0.004204254,0,0.009331725,0,0.000552246,0.001388171,0.007839819,9851,4.511019498,0.171076543,1.973054762,0.426784502,0,0.947287083,0,0.056059933,0.140916776,0.795839899,1.940103691
NE,Webster,31181,0.014178052,0.000525628,0.000126907,0.002113745,4.96899E-05,0.006165699,0,0.000202413,0.000508804,0.004485166,4061,3.491271127,0.129433133,0.031250095,0.520498619,0.012235889,1.518271122,0,0.049843181,0.125290371,1.104448717,2.797853391
NE,Wheeler,31183,0.005822647,7.51308E-05,0.00011247,0.000440091,0,0.002330102,0,0,0,0.002864853,886,6.571835788,0.084797723,0.126941393,0.496716938,0,2.629911694,0,0,0,3.23346804,5.863379734
NE,York,31185,0.11623664,0.003862842,0.013946115,0.005779801,0.028765302,0.049941314,0,0.000683867,0.001719024,0.011538376,14598,7.96250446,0.264614477,0.955344226,0.395930998,1.970496083,3.421106604,0,0.046846593,0.1177575,0.790407981,4.376118677
NV,Churchill,32001,0.065970938,0.001614991,0.007022676,0.008314993,2.74862E-05,0.040065767,0,0.000978779,0.00246034,0.005485906,23982,2.750852243,0.067341804,0.292831142,0.346718065,0.001146119,1.670659969,0,0.040813058,0.102591102,0.228750984,2.042815112
NV,Clark,32003,6.828895942,0.159616328,0.152633879,0.303079531,4.420962764,0.966720237,0,0.144369956,0.362900548,0.3186127,1375765,4.963708149,0.116020053,0.110944732,0.220298911,3.213457795,0.702678319,0,0.104937948,0.263780913,0.231589479,1.302986659
NV,Douglas,32005,0.163244566,0.006161793,0.049477763,0.015817825,0,0.050621934,0,0.008970356,0.022548645,0.009646251,41259,3.956580771,0.149344208,1.199199274,0.383378782,0,1.226930709,0,0.217415735,0.546514575,0.233797489,2.224658507
NV,Elko,32007,0.140797883,0.004110151,0.00276072,0.011641234,9.61985E-05,0.096409919,0,0.005127668,0.012889339,0.007762653,45291,3.108738664,0.09074983,0.060955156,0.257031942,0.002124009,2.128677204,0,0.113216058,0.284589411,0.171395055,2.697877728
NV,Esmeralda,32009,0.0066108,1.20064E-05,0.000711424,0.000309379,0.002661783,0.002244777,0,3.15631E-05,7.93402E-05,0.000560526,971,6.808238514,0.012364959,0.732671952,0.318618697,2.741280473,2.311819793,0,0.032505738,0.081709834,0.577267066,3.003302432
NV,Eureka,32011,0.046105401,0.000308537,0.028575533,0.000403027,1.71789E-06,0.013160554,0,0.000115731,0.000290913,0.003249388,1651,27.92574252,0.186878834,17.30801496,0.244111012,0.001040514,7.971262117,0,0.070097676,0.176203981,1.968133425,10.1856972
NV,Humboldt,32013,1.199347089,0.014127755,0.00658472,0.004777597,1.116493642,0.042215109,0,0.002991338,0.007519283,0.004637644,16106,74.46585673,0.877173444,0.408836428,0.296634577,69.32159705,2.621079669,0,0.185728198,0.466862222,0.287945139,3.561615229
NV,Lander,32015,0.027976897,0.000155316,0.001994385,0.001851912,7.09807E-05,0.015775638,0,0.001678178,0.00421841,0.002232077,5794,4.828597996,0.026806318,0.344215575,0.319625773,0.012250717,2.722754194,0,0.28964072,0.728065237,0.385239462,4.125699612
NV,Lincoln,32017,0.010748078,0.000135978,0.000186427,0.000250192,0,0.008466411,0,0.000272274,0.000684406,0.00075239,4165,2.580570877,0.03264774,0.044760472,0.060070046,0,2.032751706,0,0.065371846,0.164323144,0.180645923,2.443092619
NV,Lyon,32019,0.33749575,0.001669679,0.02238784,0.012605429,0.163675839,0.054931909,0.065544312,0.002909876,0.007314507,0.006456358,34501,9.782201951,0.048395098,0.648904099,0.365364167,4.744089702,1.592183087,1.899780067,0.084341794,0.212008557,0.18713538,2.075668818
NV,Mineral,32021,0.015590197,0.002700069,0.000118571,0.001714327,0,0.004004723,0,0.001464248,0.003680657,0.001907602,5071,3.074383226,0.532452901,0.023382123,0.338064926,0,0.789730499,0,0.288749337,0.725824776,0.376178665,2.180483277
NV,Nye,32023,0.051055852,0.001588788,0.004917497,0.004805812,0.000105221,0.026739985,0,0.002183981,0.005489845,0.005224724,32485,1.571674671,0.048908356,0.151377473,0.147939405,0.003239055,0.823148675,0,0.067230432,0.168996313,0.160834962,1.220210381
NV,Pershing,32027,0.050889671,0.010630454,0.001377546,0.001727819,2.87746E-05,0.033801064,0,0.000162036,0.000407308,0.00275467,6693,7.603417206,1.5882943,0.20581885,0.258153191,0.004299215,5.05021121,0,0.024209785,0.060855815,0.41157484,5.54685165
NV,Storey,32029,0.232482954,7.95389E-05,0.004784947,0.001228182,0.223028357,0.003021453,0,0,0,0.000340476,3399,68.39745617,0.023400675,1.407751316,0.361336141,65.61587444,0.888924092,0,0,0,0.100169506,0.989093598
NV,Washoe,32031,1.031451012,0.051365585,0.250972927,0.165572225,0,0.377937677,0,0.032744642,0.082309703,0.070548252,339486,3.038272599,0.151303987,0.739273276,0.487714442,0,1.113264396,0,0.096453586,0.242453895,0.207809017,1.659980895
NV,White Pine,32033,0.020350553,0.000349355,0.000476519,0.001773345,0,0.010055584,0,0.001328943,0.003340539,0.003026267,9181,2.216594365,0.038051968,0.051902768,0.193153835,0,1.095260247,0,0.144749235,0.363853466,0.329622847,1.933485795
NV,Carson City,32510,0.154004416,0.004705344,0.058162817,0.01862699,1.28842E-06,0.027962571,0,0.010044439,0.025248554,0.009252411,52457,2.935822023,0.089699071,1.108771322,0.355090649,2.45614E-05,0.533057006,0,0.191479479,0.481319064,0.17638087,1.382236419
NH,Belknap,33001,0.216171312,0.015759706,0.010817182,0.043034579,0,0.113957239,0,0.003858167,0.00969821,0.019046228,56325,3.837928305,0.279799489,0.192049393,0.764040469,0,2.023208865,0,0.068498296,0.172183053,0.33814874,2.602038954
NH,Carroll,33003,0.143444625,0.017489626,0.004387001,0.03350893,0,0.070345516,0,0,0,0.017713553,43666,3.285041571,0.400531912,0.1004672,0.767391785,0,1.610990601,0,0,0,0.405660074,2.016650675
NH,Cheshire,33005,0.226961574,0.020693318,0.015173009,0.046444574,0,0.104871329,0,0.007148454,0.017968956,0.014661934,73825,3.074318645,0.280302306,0.205526705,0.629117156,0,1.420539509,0,0.096829717,0.243399333,0.198603918,1.959372478
NH,Coos,33007,0.130331054,0.009831315,0.023442491,0.031403894,0,0.046119286,0,0.00203979,0.005127389,0.012366889,33111,3.936185988,0.296919914,0.707997059,0.948442936,0,1.392869017,0,0.061604614,0.154854551,0.373497896,1.982826078
NH,Grafton,33009,0.431412832,0.060629773,0.016222721,0.055771287,0,0.254326417,0,0.007523096,0.018910693,0.018028844,81743,5.2776731,0.741712114,0.198460069,0.682275998,0,3.111292922,0,0.092033522,0.231343272,0.220555203,3.655224919
NH,Hillsborough,33011,0.966018207,0.107570724,0.107867608,0.216126839,0,0.376662266,0,0.029807448,0.07492652,0.053056802,380841,2.536539413,0.282455733,0.283235283,0.567498875,0,0.989027614,0,0.078267435,0.196739636,0.139314837,1.403349522
NH,Merrimack,33013,1.32072788,0.038661338,0.030495501,0.083503209,0.781683513,0.326230465,0,0.011083693,0.02786091,0.02120925,136225,9.695194567,0.283805012,0.223861266,0.612980063,5.738179581,2.394791451,0,0.081363135,0.204521273,0.155692787,2.836368645
NH,Rockingham,33015,1.362284837,0.077790018,0.075398018,0.169337382,0.594340073,0.38231498,0,0.005947083,0.014949092,0.04220819,277359,4.911630188,0.280466897,0.271842695,0.610535018,2.142854832,1.378412021,0,0.021441824,0.053897989,0.15217891,1.605930745
NH,Strafford,33017,0.196400601,0.031336138,0.017774006,0.069766822,0,0.062854593,0,0.000246922,0.000620686,0.013801435,112233,1.749936304,0.279206101,0.158367022,0.62162485,0,0.560036644,0,0.002200084,0.005530333,0.12297127,0.690738331
NH,Sullivan,33019,0.147883581,0.007909453,0.015323172,0.029953825,0,0.078613493,0,0.001752591,0.004405459,0.009925588,40458,3.655237051,0.195497868,0.378742692,0.740368407,0,1.943088949,0,0.043318768,0.108889692,0.245330675,2.340628084
NJ,Atlantic,34001,0.730396421,0.106438197,0.005183491,0.13226497,0,0.350705209,0,0.026524688,0.066674705,0.042605161,252552,2.892063499,0.421450621,0.020524449,0.52371381,0,1.388645544,0,0.105026639,0.264003867,0.16869857,1.926374619
NJ,Bergen,34003,2.378505088,0.308736546,0.036410814,0.48205316,0.321106333,0.990456088,0,0.036704588,0.092263758,0.110773801,884118,2.690257509,0.349202873,0.041183206,0.545236224,0.363193977,1.120275899,0,0.041515485,0.104356837,0.125293006,1.391441227
NJ,Burlington,34005,1.144102637,0.133024267,0.01603438,0.227886309,0.041251465,0.624207402,0,0.014612096,0.036730203,0.050356516,423394,2.702217408,0.314185527,0.03787106,0.538236983,0.097430443,1.474294396,0,0.034511816,0.086751828,0.118935356,1.714493396
NJ,Camden,34007,1.049777929,0.141837124,0.014303822,0.278944521,0.026095664,0.541342458,0,0.002521505,0.006338268,0.038394568,508932,2.06270765,0.278695629,0.028105566,0.548097822,0.051275345,1.063683278,0,0.004954503,0.012454057,0.07544145,1.156533288
NJ,Cape May,34009,0.671327308,0.032037503,0.001667633,0.053525512,0.390658859,0.127264019,0,0.006370917,0.016014478,0.043788389,102326,6.560671853,0.313092494,0.016297255,0.523088093,3.817786864,1.243711457,0,0.062260981,0.156504481,0.427930229,1.890407148
NJ,Cumberland,34011,0.315076837,0.038093017,0.007803098,0.078229445,0.000325918,0.148253604,0,0.004642184,0.011668986,0.026060584,146438,2.151605708,0.260130683,0.053286019,0.53421547,0.00222564,1.012398452,0,0.031700681,0.079685505,0.177963259,1.301747897
NJ,Essex,34013,1.773700179,0.258605463,0.02283127,0.43835246,0.02367882,0.61167622,0,0.100759356,0.253277249,0.064519341,793633,2.234912333,0.325850189,0.028768045,0.552336484,0.029835982,0.770729316,0,0.126959636,0.319136489,0.081296193,1.298121634
NJ,Gloucester,34015,0.699601307,0.062764825,0.008179824,0.151032184,0.068486126,0.36496101,0,0.004030196,0.010130644,0.030016498,254673,2.747057234,0.246452608,0.03211893,0.593043565,0.26891789,1.433057333,0,0.015824985,0.039779025,0.117862898,1.606524241
NJ,Hudson,34017,1.779753177,0.175374985,0.012904679,0.328985714,0.920173061,0.290940126,0,0,0,0.051374612,608975,2.922538983,0.287983883,0.02119082,0.540228604,1.511019435,0.477753809,0,0,0,0.084362432,0.562116241
NJ,Hunterdon,34019,0.469041195,0.035047931,0.003597115,0.071763469,0.044125546,0.254628981,0,0.010440694,0.026244613,0.023192847,121989,3.844946636,0.287304024,0.029487206,0.5882782,0.361717419,2.087310997,0,0.085587172,0.215139175,0.190122444,2.578159788
NJ,Mercer,34021,1.651831343,0.162029963,0.009534283,0.189167735,0.72979238,0.456238124,0,0.017154672,0.04312143,0.044792756,350761,4.709278805,0.461938365,0.027181708,0.539306637,2.080597272,1.300709384,0,0.048907011,0.122936786,0.127701643,1.600254823
NJ,Middlesex,34023,1.90606648,0.267314345,0.037761674,0.377157963,0.129272766,0.990844124,0,0.002607926,0.006555505,0.094552178,750162,2.540873145,0.356342157,0.050338025,0.502768686,0.172326466,1.320840197,0,0.003476483,0.008738785,0.126042346,1.459097811
NJ,Monmouth,34025,1.380758209,0.175877126,0.011866229,0.331654232,0,0.755365019,0,0.007514276,0.018888519,0.079592808,615301,2.244036999,0.285839168,0.019285243,0.539011364,0,1.227634961,0,0.012212358,0.030698015,0.129355889,1.399901223
NJ,Morris,34027,1.363580003,0.195224466,0.02059521,0.266108097,0,0.695739364,0,0.034405533,0.086484664,0.065022669,470212,2.899925997,0.41518393,0.04379984,0.565932168,0,1.479629112,0,0.073170257,0.18392696,0.138283729,1.875010059
NJ,Ocean,34029,0.98137505,0.100892078,0.007251258,0.286831052,0,0.472489568,0,0.007924804,0.01992046,0.086065829,510916,1.920814869,0.197472927,0.014192663,0.5614055,0,0.924789139,0,0.015510972,0.038989698,0.168453971,1.14774378
NJ,Passaic,34031,0.806163505,0.113879234,0.01948566,0.256726937,0,0.361437333,0,0.003169405,0.007966885,0.04349805,489049,1.648430944,0.232858535,0.039843984,0.524951358,0,0.739061594,0,0.006480751,0.016290566,0.088944156,0.850777066
NJ,Salem,34033,0.36852107,0.0142522,0.007710984,0.038231771,0.156205883,0.13818417,0,0.000897722,0.002256591,0.010781751,64285,5.732613678,0.221703348,0.119949967,0.594723041,2.429896284,2.149555411,0,0.013964727,0.035102912,0.167717988,2.366341038
NJ,Somerset,34035,0.789233421,0.117801253,0.015504718,0.167857481,0,0.39584943,0,0.013576723,0.0341276,0.044516216,297490,2.652974623,0.39598391,0.052118451,0.564245794,0,1.330631045,0,0.045637577,0.114718477,0.149639368,1.640626468
NJ,Sussex,34037,0.321320627,0.028647446,0.001967688,0.081832427,0,0.171130904,0,0.005196312,0.013061892,0.019483958,144166,2.228823906,0.198711528,0.013648763,0.567626395,0,1.187040664,0,0.036043951,0.090603137,0.135149467,1.448837219
NJ,Union,34039,1.348301192,0.147681465,0.091391881,0.295779282,0.229386434,0.521335394,0,0.004679927,0.011763862,0.046282947,522541,2.58027828,0.282621775,0.174898968,0.566040333,0.438982652,0.9976928,0,0.008956095,0.022512803,0.088572853,1.117734551
NJ,Warren,34041,0.337527724,0.024909196,0.005702431,0.062326628,0,0.223300278,0,0.002497562,0.006278084,0.012513546,102437,3.29497861,0.243166002,0.055667685,0.608438631,0,2.179879124,0,0.024381447,0.061287267,0.122158455,2.387706292
NM,Bernalillo,35001,1.710926511,0.14807544,0.028018554,0.217730097,0.209910355,0.772389947,0.040301051,0.062619527,0.15740574,0.0744758,556678,3.073458106,0.265998369,0.050331707,0.391123948,0.377076793,1.387498603,0.072395624,0.112487878,0.282759046,0.133786138,1.916531665
NM,Catron,35003,0.013142201,0.000280324,4.31377E-05,0.001085965,0,0.01111281,0,6.53884E-05,0.000164367,0.000390209,3543,3.709342563,0.079120583,0.012175471,0.306509945,0,3.136553692,0,0.018455645,0.046391934,0.110135293,3.311536565
